Timestamp (us),Temperature (degC)
9598412813,39.500000
9599411806,39.500000
9600410800,39.500000
9601409791,39.500000
9602408783,39.500000
9603407775,39.500000
9604406769,39.500000
9605405762,39.500000
9606404753,39.500000
9607403745,39.500000
9608402739,39.500000
9609401732,39.500000
9610400723,39.500000
9611399715,39.500000
9612398708,39.500000
9613397701,39.500000
9614396692,39.500000
9615395684,39.500000
9616394677,39.500000
9617393671,39.500000
9618392663,39.500000
9619391654,39.500000
9620390646,39.500000
9621389639,39.500000
9622388633,39.500000
9623387624,39.500000
9624386616,39.500000
9625385609,39.500000
9626385707,39.500000
9627384697,39.500000
9628383690,39.500000
9629382682,39.500000
9630381676,39.500000
9631380667,39.500000
9632379659,39.575001
9633378651,39.575001
9634377644,39.500000
9635376634,39.500000
9636375626,39.500000
9637374618,39.500000
9638373611,39.500000
9639372603,39.500000
9640371593,39.500000
9641370585,39.500000
9642369576,39.500000
9643368569,39.500000
9644367561,39.500000
9645366551,39.599998
9646365542,39.549999
9647364535,39.500000
9648363527,39.500000
9649362517,39.500000
9650361508,39.400002
